full_name,html_url,description,fork,url,events_url,assignees_url,branches_url,tags_url,languages_url,stargazers_url,contributors_url,subscribers_url,subscription_url,merges_url,downloads_url,deployments_url,created_at,updated_at,pushed_at,size,stargazers_count,language,has_issues,has_projects,has_downloads,has_wiki,has_pages,has_discussions,forks_count,mirror_url,archived,disabled,open_issues_count,web_commit_signoff_required,topics,forks,open_issues,watchers,default_branch,network_count,subscribers_count,organization/login,organization/id,organization/node_id,organization/avatar_url,organization/gravatar_id,organization/url,organization/html_url,organization/followers_url,organization/following_url,organization/gists_url,organization/starred_url,organization/subscriptions_url,organization/organizations_url,organization/repos_url,organization/events_url,organization/received_events_url,organization/type,organization/user_view_type,organization/site_admin,message,documentation_url,status,commits_count,contr_count
slighter12/web-predict-stock,https://github.com/slighter12/web-predict-stock,,False,https://api.github.com/repos/slighter12/web-predict-stock,https://api.github.com/repos/slighter12/web-predict-stock/events,https://api.github.com/repos/slighter12/web-predict-stock/assignees{/user},https://api.github.com/repos/slighter12/web-predict-stock/branches{/branch},https://api.github.com/repos/slighter12/web-predict-stock/tags,https://api.github.com/repos/slighter12/web-predict-stock/languages,https://api.github.com/repos/slighter12/web-predict-stock/stargazers,https://api.github.com/repos/slighter12/web-predict-stock/contributors,https://api.github.com/repos/slighter12/web-predict-stock/subscribers,https://api.github.com/repos/slighter12/web-predict-stock/subscription,https://api.github.com/repos/slighter12/web-predict-stock/merges,https://api.github.com/repos/slighter12/web-predict-stock/downloads,https://api.github.com/repos/slighter12/web-predict-stock/deployments,2019-08-27T03:58:52Z,2025-09-15T02:26:34Z,2025-09-15T02:26:37Z,1389.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,70.0,2
frc1711/raptors1711.com,https://github.com/frc1711/raptors1711.com,The official website for FRC team 1711 - The Raptors.,False,https://api.github.com/repos/frc1711/raptors1711.com,https://api.github.com/repos/frc1711/raptors1711.com/events,https://api.github.com/repos/frc1711/raptors1711.com/assignees{/user},https://api.github.com/repos/frc1711/raptors1711.com/branches{/branch},https://api.github.com/repos/frc1711/raptors1711.com/tags,https://api.github.com/repos/frc1711/raptors1711.com/languages,https://api.github.com/repos/frc1711/raptors1711.com/stargazers,https://api.github.com/repos/frc1711/raptors1711.com/contributors,https://api.github.com/repos/frc1711/raptors1711.com/subscribers,https://api.github.com/repos/frc1711/raptors1711.com/subscription,https://api.github.com/repos/frc1711/raptors1711.com/merges,https://api.github.com/repos/frc1711/raptors1711.com/downloads,https://api.github.com/repos/frc1711/raptors1711.com/deployments,2021-11-15T23:35:05Z,2025-09-10T22:40:40Z,2025-09-10T22:40:36Z,58932.0,0.0,TypeScript,True,False,True,False,False,True,3.0,,False,False,9.0,False,"['frc', 'react', 'website']",3.0,9.0,0.0,master,3.0,2.0,frc1711,19609509.0,MDEyOk9yZ2FuaXphdGlvbjE5NjA5NTA5,https://avatars.githubusercontent.com/u/19609509?v=4,,https://api.github.com/users/frc1711,https://github.com/frc1711,https://api.github.com/users/frc1711/followers,https://api.github.com/users/frc1711/following{/other_user},https://api.github.com/users/frc1711/gists{/gist_id},https://api.github.com/users/frc1711/starred{/owner}{/repo},https://api.github.com/users/frc1711/subscriptions,https://api.github.com/users/frc1711/orgs,https://api.github.com/users/frc1711/repos,https://api.github.com/users/frc1711/events{/privacy},https://api.github.com/users/frc1711/received_events,Organization,public,False,,,,111.0,1
uiewop/TRLweb,https://github.com/uiewop/TRLweb,,False,https://api.github.com/repos/uiewop/TRLweb,https://api.github.com/repos/uiewop/TRLweb/events,https://api.github.com/repos/uiewop/TRLweb/assignees{/user},https://api.github.com/repos/uiewop/TRLweb/branches{/branch},https://api.github.com/repos/uiewop/TRLweb/tags,https://api.github.com/repos/uiewop/TRLweb/languages,https://api.github.com/repos/uiewop/TRLweb/stargazers,https://api.github.com/repos/uiewop/TRLweb/contributors,https://api.github.com/repos/uiewop/TRLweb/subscribers,https://api.github.com/repos/uiewop/TRLweb/subscription,https://api.github.com/repos/uiewop/TRLweb/merges,https://api.github.com/repos/uiewop/TRLweb/downloads,https://api.github.com/repos/uiewop/TRLweb/deployments,2021-09-11T12:14:33Z,2025-09-29T02:50:55Z,2025-10-03T07:09:10Z,60299.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,5.0,False,[],0.0,5.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,149.0,8
jeffgarris/Advanced-CSS-and-Sass-Course,https://github.com/jeffgarris/Advanced-CSS-and-Sass-Course,Udemy - Advanced CSS and Sass Course,False,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/events,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/assignees{/user},https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/branches{/branch},https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/tags,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/languages,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/stargazers,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/contributors,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/subscribers,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/subscription,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/merges,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/downloads,https://api.github.com/repos/jeffgarris/Advanced-CSS-and-Sass-Course/deployments,2018-01-02T03:06:59Z,2025-07-22T16:41:03Z,2025-07-22T16:42:04Z,22212.0,0.0,CSS,True,True,True,True,False,False,0.0,,False,False,2.0,False,[],0.0,2.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,4.0,2
wanho1108/tooool,https://github.com/wanho1108/tooool,디자이너를 위한 툴 사이트,False,https://api.github.com/repos/wanho1108/tooool,https://api.github.com/repos/wanho1108/tooool/events,https://api.github.com/repos/wanho1108/tooool/assignees{/user},https://api.github.com/repos/wanho1108/tooool/branches{/branch},https://api.github.com/repos/wanho1108/tooool/tags,https://api.github.com/repos/wanho1108/tooool/languages,https://api.github.com/repos/wanho1108/tooool/stargazers,https://api.github.com/repos/wanho1108/tooool/contributors,https://api.github.com/repos/wanho1108/tooool/subscribers,https://api.github.com/repos/wanho1108/tooool/subscription,https://api.github.com/repos/wanho1108/tooool/merges,https://api.github.com/repos/wanho1108/tooool/downloads,https://api.github.com/repos/wanho1108/tooool/deployments,2018-04-16T01:58:06Z,2025-08-25T01:36:01Z,2025-08-24T18:01:53Z,226.0,0.0,Vue,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,47.0,1
seagomezar/sebastian-gomez,https://github.com/seagomezar/sebastian-gomez,Sebastian Gomez Blog - A Hexo Project.,False,https://api.github.com/repos/seagomezar/sebastian-gomez,https://api.github.com/repos/seagomezar/sebastian-gomez/events,https://api.github.com/repos/seagomezar/sebastian-gomez/assignees{/user},https://api.github.com/repos/seagomezar/sebastian-gomez/branches{/branch},https://api.github.com/repos/seagomezar/sebastian-gomez/tags,https://api.github.com/repos/seagomezar/sebastian-gomez/languages,https://api.github.com/repos/seagomezar/sebastian-gomez/stargazers,https://api.github.com/repos/seagomezar/sebastian-gomez/contributors,https://api.github.com/repos/seagomezar/sebastian-gomez/subscribers,https://api.github.com/repos/seagomezar/sebastian-gomez/subscription,https://api.github.com/repos/seagomezar/sebastian-gomez/merges,https://api.github.com/repos/seagomezar/sebastian-gomez/downloads,https://api.github.com/repos/seagomezar/sebastian-gomez/deployments,2015-01-18T19:58:31Z,2025-09-09T22:00:17Z,2025-09-09T21:59:55Z,15651.0,1.0,SCSS,True,True,True,True,False,False,0.0,,True,False,0.0,False,[],0.0,0.0,1.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,40.0,3
limbara/my-resume,https://github.com/limbara/my-resume,,False,https://api.github.com/repos/limbara/my-resume,https://api.github.com/repos/limbara/my-resume/events,https://api.github.com/repos/limbara/my-resume/assignees{/user},https://api.github.com/repos/limbara/my-resume/branches{/branch},https://api.github.com/repos/limbara/my-resume/tags,https://api.github.com/repos/limbara/my-resume/languages,https://api.github.com/repos/limbara/my-resume/stargazers,https://api.github.com/repos/limbara/my-resume/contributors,https://api.github.com/repos/limbara/my-resume/subscribers,https://api.github.com/repos/limbara/my-resume/subscription,https://api.github.com/repos/limbara/my-resume/merges,https://api.github.com/repos/limbara/my-resume/downloads,https://api.github.com/repos/limbara/my-resume/deployments,2020-04-08T05:02:37Z,2025-08-10T08:39:01Z,2025-10-20T20:00:58Z,2804.0,0.0,Vue,True,True,True,True,True,False,0.0,,False,False,1.0,False,[],0.0,1.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,106.0,2
tg0825/sadari,https://github.com/tg0825/sadari,사다리 게임,False,https://api.github.com/repos/tg0825/sadari,https://api.github.com/repos/tg0825/sadari/events,https://api.github.com/repos/tg0825/sadari/assignees{/user},https://api.github.com/repos/tg0825/sadari/branches{/branch},https://api.github.com/repos/tg0825/sadari/tags,https://api.github.com/repos/tg0825/sadari/languages,https://api.github.com/repos/tg0825/sadari/stargazers,https://api.github.com/repos/tg0825/sadari/contributors,https://api.github.com/repos/tg0825/sadari/subscribers,https://api.github.com/repos/tg0825/sadari/subscription,https://api.github.com/repos/tg0825/sadari/merges,https://api.github.com/repos/tg0825/sadari/downloads,https://api.github.com/repos/tg0825/sadari/deployments,2017-11-05T01:45:37Z,2025-08-22T06:53:14Z,2025-08-22T06:54:32Z,12286.0,0.0,PHP,True,True,True,True,False,False,0.0,,False,False,0.0,False,"['random', 'side-project', 'toy-project']",0.0,0.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,403.0,2
sarcy/react-app-boilerplate,https://github.com/sarcy/react-app-boilerplate,Boilerplate to start building a React App.,False,https://api.github.com/repos/sarcy/react-app-boilerplate,https://api.github.com/repos/sarcy/react-app-boilerplate/events,https://api.github.com/repos/sarcy/react-app-boilerplate/assignees{/user},https://api.github.com/repos/sarcy/react-app-boilerplate/branches{/branch},https://api.github.com/repos/sarcy/react-app-boilerplate/tags,https://api.github.com/repos/sarcy/react-app-boilerplate/languages,https://api.github.com/repos/sarcy/react-app-boilerplate/stargazers,https://api.github.com/repos/sarcy/react-app-boilerplate/contributors,https://api.github.com/repos/sarcy/react-app-boilerplate/subscribers,https://api.github.com/repos/sarcy/react-app-boilerplate/subscription,https://api.github.com/repos/sarcy/react-app-boilerplate/merges,https://api.github.com/repos/sarcy/react-app-boilerplate/downloads,https://api.github.com/repos/sarcy/react-app-boilerplate/deployments,2017-07-03T06:38:58Z,2025-08-22T06:15:04Z,2025-08-22T06:31:15Z,1683.0,0.0,JavaScript,True,False,True,False,False,False,0.0,,False,False,5.0,False,[],0.0,5.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,72.0,2
imaginabit/firma-tangente,https://github.com/imaginabit/firma-tangente,,False,https://api.github.com/repos/imaginabit/firma-tangente,https://api.github.com/repos/imaginabit/firma-tangente/events,https://api.github.com/repos/imaginabit/firma-tangente/assignees{/user},https://api.github.com/repos/imaginabit/firma-tangente/branches{/branch},https://api.github.com/repos/imaginabit/firma-tangente/tags,https://api.github.com/repos/imaginabit/firma-tangente/languages,https://api.github.com/repos/imaginabit/firma-tangente/stargazers,https://api.github.com/repos/imaginabit/firma-tangente/contributors,https://api.github.com/repos/imaginabit/firma-tangente/subscribers,https://api.github.com/repos/imaginabit/firma-tangente/subscription,https://api.github.com/repos/imaginabit/firma-tangente/merges,https://api.github.com/repos/imaginabit/firma-tangente/downloads,https://api.github.com/repos/imaginabit/firma-tangente/deployments,2015-01-15T14:05:06Z,2025-08-22T08:22:34Z,2025-08-22T08:22:30Z,5195.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,13.0,False,[],0.0,13.0,0.0,master,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,120.0,3
ARIG-Robotique/calculette,https://github.com/ARIG-Robotique/calculette,PWA pour calculer son score,False,https://api.github.com/repos/ARIG-Robotique/calculette,https://api.github.com/repos/ARIG-Robotique/calculette/events,https://api.github.com/repos/ARIG-Robotique/calculette/assignees{/user},https://api.github.com/repos/ARIG-Robotique/calculette/branches{/branch},https://api.github.com/repos/ARIG-Robotique/calculette/tags,https://api.github.com/repos/ARIG-Robotique/calculette/languages,https://api.github.com/repos/ARIG-Robotique/calculette/stargazers,https://api.github.com/repos/ARIG-Robotique/calculette/contributors,https://api.github.com/repos/ARIG-Robotique/calculette/subscribers,https://api.github.com/repos/ARIG-Robotique/calculette/subscription,https://api.github.com/repos/ARIG-Robotique/calculette/merges,https://api.github.com/repos/ARIG-Robotique/calculette/downloads,https://api.github.com/repos/ARIG-Robotique/calculette/deployments,2021-09-18T18:49:00Z,2025-10-06T11:28:53Z,2025-10-06T11:28:59Z,1552.0,4.0,TypeScript,True,False,True,False,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,4.0,main,0.0,5.0,ARIG-Robotique,7770748.0,MDEyOk9yZ2FuaXphdGlvbjc3NzA3NDg=,https://avatars.githubusercontent.com/u/7770748?v=4,,https://api.github.com/users/ARIG-Robotique,https://github.com/ARIG-Robotique,https://api.github.com/users/ARIG-Robotique/followers,https://api.github.com/users/ARIG-Robotique/following{/other_user},https://api.github.com/users/ARIG-Robotique/gists{/gist_id},https://api.github.com/users/ARIG-Robotique/starred{/owner}{/repo},https://api.github.com/users/ARIG-Robotique/subscriptions,https://api.github.com/users/ARIG-Robotique/orgs,https://api.github.com/users/ARIG-Robotique/repos,https://api.github.com/users/ARIG-Robotique/events{/privacy},https://api.github.com/users/ARIG-Robotique/received_events,Organization,public,False,,,,67.0,5
mcagov/droits,https://github.com/mcagov/droits,The UK Government service for reporting wreck material to the Maritime and Coastguard Agency,False,https://api.github.com/repos/mcagov/droits,https://api.github.com/repos/mcagov/droits/events,https://api.github.com/repos/mcagov/droits/assignees{/user},https://api.github.com/repos/mcagov/droits/branches{/branch},https://api.github.com/repos/mcagov/droits/tags,https://api.github.com/repos/mcagov/droits/languages,https://api.github.com/repos/mcagov/droits/stargazers,https://api.github.com/repos/mcagov/droits/contributors,https://api.github.com/repos/mcagov/droits/subscribers,https://api.github.com/repos/mcagov/droits/subscription,https://api.github.com/repos/mcagov/droits/merges,https://api.github.com/repos/mcagov/droits/downloads,https://api.github.com/repos/mcagov/droits/deployments,2023-02-13T15:24:32Z,2025-11-07T16:31:08Z,2025-11-11T10:12:20Z,17136.0,2.0,C#,True,True,True,True,False,False,3.0,,False,False,13.0,False,['droits'],3.0,13.0,2.0,main,3.0,0.0,mcagov,39405935.0,MDEyOk9yZ2FuaXphdGlvbjM5NDA1OTM1,https://avatars.githubusercontent.com/u/39405935?v=4,,https://api.github.com/users/mcagov,https://github.com/mcagov,https://api.github.com/users/mcagov/followers,https://api.github.com/users/mcagov/following{/other_user},https://api.github.com/users/mcagov/gists{/gist_id},https://api.github.com/users/mcagov/starred{/owner}{/repo},https://api.github.com/users/mcagov/subscriptions,https://api.github.com/users/mcagov/orgs,https://api.github.com/users/mcagov/repos,https://api.github.com/users/mcagov/events{/privacy},https://api.github.com/users/mcagov/received_events,Organization,public,False,,,,1828.0,12
celebsam/portfolio,https://github.com/celebsam/portfolio,,False,https://api.github.com/repos/celebsam/portfolio,https://api.github.com/repos/celebsam/portfolio/events,https://api.github.com/repos/celebsam/portfolio/assignees{/user},https://api.github.com/repos/celebsam/portfolio/branches{/branch},https://api.github.com/repos/celebsam/portfolio/tags,https://api.github.com/repos/celebsam/portfolio/languages,https://api.github.com/repos/celebsam/portfolio/stargazers,https://api.github.com/repos/celebsam/portfolio/contributors,https://api.github.com/repos/celebsam/portfolio/subscribers,https://api.github.com/repos/celebsam/portfolio/subscription,https://api.github.com/repos/celebsam/portfolio/merges,https://api.github.com/repos/celebsam/portfolio/downloads,https://api.github.com/repos/celebsam/portfolio/deployments,2022-11-02T14:19:33Z,2025-09-23T21:42:38Z,2025-09-23T21:42:33Z,7425.0,0.0,JavaScript,True,True,True,True,False,False,0.0,,False,False,0.0,False,[],0.0,0.0,0.0,main,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,20.0,1
ipatch/homebrew-core-catalina,https://github.com/ipatch/homebrew-core-catalina,alt homebrew-core for macos catalina attempt to set repo to allow CI to build bottles for macos 10.15,False,https://api.github.com/repos/ipatch/homebrew-core-catalina,https://api.github.com/repos/ipatch/homebrew-core-catalina/events,https://api.github.com/repos/ipatch/homebrew-core-catalina/assignees{/user},https://api.github.com/repos/ipatch/homebrew-core-catalina/branches{/branch},https://api.github.com/repos/ipatch/homebrew-core-catalina/tags,https://api.github.com/repos/ipatch/homebrew-core-catalina/languages,https://api.github.com/repos/ipatch/homebrew-core-catalina/stargazers,https://api.github.com/repos/ipatch/homebrew-core-catalina/contributors,https://api.github.com/repos/ipatch/homebrew-core-catalina/subscribers,https://api.github.com/repos/ipatch/homebrew-core-catalina/subscription,https://api.github.com/repos/ipatch/homebrew-core-catalina/merges,https://api.github.com/repos/ipatch/homebrew-core-catalina/downloads,https://api.github.com/repos/ipatch/homebrew-core-catalina/deployments,2023-06-29T21:05:58Z,2023-06-29T23:10:54Z,2025-09-02T20:20:20Z,759417.0,0.0,Ruby,True,True,True,True,False,False,0.0,,False,False,2.0,False,[],0.0,2.0,0.0,main-ipatch-cat,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,666593.0,30
